id1,id2,Length,Loading,Cost,Geom
31266.0,31290.0,0.705,0.01,7046.060628970836,"MULTILINESTRING ((-147562.6738823896 3177733.07577988, -147472.6738823896 3177733.07577988), (-147472.6738823896 3177733.07577988, -147382.6738823896 3177793.07577988), (-147382.6738823896 3177793.07577988, -147352.6738823896 3177793.07577988), (-147352.6738823896 3177793.07577988, -147202.6738823896 3177973.07577988), (-147202.6738823896 3177973.07577988, -147172.6738823896 3178183.07577988), (-147172.6738823896 3178183.07577988, -147172.6738823896 3178213.07577988))"
23664.0,31256.0,0.358,0.033,3578.209721061077,"MULTILINESTRING ((-148012.6738823896 3177613.07577988, -147953.8925573143 3177599.501074123), (-147700.2608638727 3177518.619832169, -147732.5996340743 3177495.913246137), (-147732.5996340743 3177495.913246137, -147767.5602335327 3177505.425570202), (-147767.5602335327 3177505.425570202, -147803.1189873792 3177517.096467448), (-147803.1189873792 3177517.096467448, -147866.2252198625 3177537.033035993), (-147866.2252198625 3177537.033035993, -147891.6272674986 3177557.23433226), (-147891.6272674986 3177557.23433226, -147926.5721501812 3177594.91906845), (-147926.5721501812 3177594.91906845, -147953.8925573143 3177599.501074123))"
31256.0,31283.0,0.415,0.011,4151.3646803209585,"MULTILINESTRING ((-148042.6738823896 3177613.07577988, -148132.6738823896 3177703.07577988), (-148042.6738823896 3177613.07577988, -148012.6738823896 3177613.07577988), (-148132.6738823896 3177703.07577988, -148102.6738823896 3177823.07577988), (-148102.6738823896 3177823.07577988, -148162.6738823896 3177943.07577988))"
21131.0,31389.0,0.394,0.866,3938.5304538902187,"MULTILINESTRING ((-147177.5459817865 3181835.355389836, -147188.0675874776 3181795.320091974), (-147177.5459817865 3181835.355389836, -147169.6590617808 3181824.85882391), (-147188.0675874776 3181795.320091974, -147213.1252189392 3181772.542721999), (-147213.1252189392 3181772.542721999, -147217.2152010538 3181727.292785753), (-147238.9077501396 3181692.476709718, -147217.2152010538 3181727.292785753), (-147238.9077501396 3181692.476709718, -147260.5227029647 3181668.436297484), (-147260.5227029647 3181668.436297484, -147284.1537212006 3181647.237545457), (-147160.9613403367 3181616.165453209, -147198.5206134699 3181617.793487709), (-147284.1537212006 3181647.237545457, -147272.0681837742 3181614.699337961), (-147272.0681837742 3181614.699337961, -147198.5206134699 3181617.793487709))"
31384.0,21131.0,0.238,0.881,2384.243529718009,"MULTILINESTRING ((-147139.6590617808 3181614.85882391, -147160.9613403367 3181616.165453209), (-147139.6590617808 3181614.85882391, -147139.6590617808 3181644.85882391), (-147139.6590617808 3181644.85882391, -147079.6590617808 3181644.85882391), (-147079.6590617808 3181644.85882391, -147079.6590617808 3181674.85882391), (-147079.6590617808 3181674.85882391, -147079.6590617808 3181704.85882391), (-147079.6590617808 3181704.85882391, -147049.6590617808 3181764.85882391))"
21131.0,31354.0,0.582,0.014,5815.511559258275,"MULTILINESTRING ((-147160.9613403367 3181616.165453209, -147137.7038037704 3181590.060763956), (-147137.7038037704 3181590.060763956, -147127.5593495885 3181553.888551563), (-147127.5593495885 3181553.888551563, -147113.3993599692 3181492.165408934), (-147108.2776455311 3181441.266607239, -147113.3993599692 3181492.165408934), (-147108.2776455311 3181441.266607239, -147085.5055666169 3181427.74088777), (-147085.5055666169 3181427.74088777, -147034.9806085557 3181443.788487246), (-146945.5899999959 3181331.789290627, -146979.5669399281 3181369.559402379), (-146945.5899999959 3181331.789290627, -146916.8389310693 3181314.274723983), (-146916.8389310693 3181314.274723983, -146839.6590617808 3181404.85882391), (-147034.9806085557 3181443.788487246, -146979.5669399281 3181369.559402379))"
22555.0,22548.0,0.728,0.027,7275.061810477023,"MULTILINESTRING ((-159152.7621128724 3170868.249872197, -159131.8960262539 3170839.060520316), (-159131.8960262539 3170839.060520316, -159091.4760091181 3170788.449991035), (-159091.4760091181 3170788.449991035, -159053.6042669111 3170498.1178743), (-159053.6042669111 3170498.1178743, -159078.7465676138 3170421.601429095), (-159078.7465676138 3170421.601429095, -159054.7537411055 3170257.689736427), (-159054.7537411055 3170257.689736427, -159038.5816894938 3170196.122484754))"
26857.0,23237.0,0.182,0.021,1815.64806236073,"MULTILINESTRING ((-133697.5481564826 3181391.201836409, -133670.8888394486 3181412.91316209), (-133670.8888394486 3181412.91316209, -133638.608690339 3181439.127588092), (-133638.608690339 3181439.127588092, -133631.5545395899 3181441.662976963), (-133562.245223698 3181498.438903108, -133582.077111578 3181463.733367966), (-133582.077111578 3181463.733367966, -133589.2656993867 3181457.995533726), (-133589.2656993867 3181457.995533726, -133631.5545395899 3181441.662976963))"
23232.0,24912.0,0.041,0.052,406.5319287861,"MULTILINESTRING ((-133650.6764664518 3181125.887863379, -133685.5529559231 3181146.775959831))"
24912.0,28886.0,0.56,0.03,5596.559210625705,"MULTILINESTRING ((-133724.1655273109 3181178.3427871, -133712.7841668364 3181187.609406822), (-133724.1655273109 3181178.3427871, -133724.1655273109 3181208.3427871), (-133724.1655273109 3181208.3427871, -133730.2024397297 3181222.742654795), (-133685.5529559231 3181146.775959831, -133712.7841668364 3181187.609406822), (-133730.2024397297 3181222.742654795, -133739.1904069759 3181261.958630722), (-133739.1904069759 3181261.958630722, -133762.3245291561 3181301.326092159), (-133762.3245291561 3181301.326092159, -133809.8172014057 3181318.5569696), (-133809.8172014057 3181318.5569696, -133852.4569805601 3181348.248757542), (-133852.4569805601 3181348.248757542, -133879.9493815479 3181373.076933423), (-133879.9493815479 3181373.076933423, -133911.1690069083 3181393.24743804), (-133911.1690069083 3181393.24743804, -133924.775083957 3181440.332635958), (-133924.775083957 3181440.332635958, -133933.534669486 3181453.471016922), (-133933.534669486 3181453.471016922, -133964.1655273109 3181448.3427871), (-133964.1655273109 3181388.3427871, -133964.1655273109 3181418.3427871), (-133964.1655273109 3181388.3427871, -133964.1655273109 3181358.3427871), (-133964.1655273109 3181418.3427871, -133964.1655273109 3181448.3427871))"
23232.0,26385.0,0.552,0.085,5519.442326233491,"MULTILINESTRING ((-133553.7973113864 3180630.313422433, -133550.0246049997 3180639.771147941), (-133553.7973113864 3180630.313422433, -133588.3075149728 3180633.880046288), (-133538.154919418 3180675.344132201, -133540.5197331973 3180681.291368574), (-133538.154919418 3180675.344132201, -133550.0246049997 3180639.771147941), (-133540.5197331973 3180681.291368574, -133570.9998057691 3180754.212292617), (-133587.4174832541 3180807.670603585, -133570.9998057691 3180754.212292617), (-133587.4174832541 3180807.670603585, -133615.2343883237 3180918.465384768), (-133615.2343883237 3180918.465384768, -133641.0904703246 3180994.892218302), (-133641.0904703246 3180994.892218302, -133651.3076430988 3181109.210134086), (-133651.3076430988 3181109.210134086, -133650.6764664518 3181125.887863379))"
19916.0,26805.0,0.264,0.03,2638.8581875483,"MULTILINESTRING ((-149756.2085412255 3183064.639291692, -149697.5988715194 3183078.220616265), (-149697.5988715194 3183078.220616265, -149644.7027490498 3183095.002321299), (-149644.7027490498 3183095.002321299, -149627.0200272659 3183104.032652996), (-149627.0200272659 3183104.032652996, -149652.8600289265 3183143.658100623), (-149652.8600289265 3183143.658100623, -149687.3378758519 3183152.051264876), (-149687.3378758519 3183152.051264876, -149723.8244723162 3183178.198825033))"
31760.0,31787.0,0.715,0.485,7154.8634806065165,"MULTILINESTRING ((-147923.1872489444 3184862.270048948, -147940.0667580231 3184857.569101399), (-147923.1872489444 3184862.270048948, -147893.1872489444 3184862.270048948), (-147893.1872489444 3184862.270048948, -147833.1872489444 3184862.270048948), (-147833.1872489444 3184862.270048948, -147803.1872489444 3184862.270048948), (-147929.2983669053 3184827.142013186, -147940.0667580231 3184857.569101399), (-147929.2983669053 3184827.142013186, -147922.131021339 3184763.211104394), (-147922.131021339 3184763.211104394, -147920.2944261797 3184728.673497722), (-147920.2944261797 3184728.673497722, -147881.0536088544 3184696.453969054), (-147862.209360765 3184628.915411695, -147862.949512599 3184656.742423934), (-147862.209360765 3184628.915411695, -147732.8915898786 3184530.536221851), (-147732.8915898786 3184530.536221851, -147707.5673958453 3184511.599174704), (-147707.5673958453 3184511.599174704, -147686.643649643 3184470.000591015), (-147686.643649643 3184470.000591015, -147653.1872489444 3184502.270048948), (-147862.949512599 3184656.742423934, -147881.0536088544 3184696.453969054))"
23074.0,31858.0,0.025,0.043,249.3419434966376,"MULTILINESTRING ((-147944.4592167629 3185924.429756191, -147968.6923575386 3185930.300781315))"
22929.0,22841.0,0.203,0.038,2025.57010576572,"MULTILINESTRING ((-147099.369688936 3185479.995290732, -147122.9820745501 3185453.496668758), (-147163.1929225626 3185307.223661153, -147164.6863658704 3185332.765074803), (-147164.6863658704 3185332.765074803, -147162.2045245611 3185384.510406272), (-147162.2045245611 3185384.510406272, -147143.8139416062 3185430.599453972), (-147143.8139416062 3185430.599453972, -147122.9820745501 3185453.496668758))"
22841.0,22848.0,0.294,0.018,2939.2264990642893,"MULTILINESTRING ((-147099.369688936 3185479.995290732, -147074.0471679622 3185532.804170763), (-147074.0471679622 3185532.804170763, -147053.836896791 3185576.076360251), (-147053.836896791 3185576.076360251, -147037.6567446018 3185558.686627062), (-147037.6567446018 3185558.686627062, -147021.3510310334 3185512.613015304), (-147021.3510310334 3185512.613015304, -146996.1429864678 3185484.58749002), (-146996.1429864678 3185484.58749002, -146978.7006636864 3185455.76218328), (-146978.7006636864 3185455.76218328, -146957.5237157711 3185434.140640639))"
22865.0,31959.0,0.506,0.013,5061.814152158113,"MULTILINESTRING ((-147878.6923575386 3186350.300781315, -147848.6923575386 3186380.300781315), (-147848.6923575386 3186380.300781315, -147878.6923575386 3186410.300781315), (-147878.6923575386 3186410.300781315, -147928.1405047493 3186414.407186065), (-148105.4795506465 3186711.164001017, -148086.2951039667 3186676.859633253), (-148086.2951039667 3186676.859633253, -148069.81588454 3186644.862656279), (-148069.81588454 3186644.862656279, -148037.0460167907 3186601.304839633), (-148037.0460167907 3186601.304839633, -148021.4168196504 3186573.864517305), (-148021.4168196504 3186573.864517305, -148014.7415669551 3186571.140718029), (-148014.7415669551 3186571.140718029, -147983.0236609408 3186551.54475261), (-147983.0236609408 3186551.54475261, -147956.2027970357 3186535.481529932), (-147956.2027970357 3186535.481529932, -147962.7937595597 3186488.079170505), (-147962.7937595597 3186488.079170505, -147947.1866666036 3186441.236725294), (-147947.1866666036 3186441.236725294, -147928.1405047493 3186414.407186065))"
22879.0,31950.0,0.163,0.027,1631.9410195070825,"MULTILINESTRING ((-147308.6923575386 3186320.300781315, -147319.5971430976 3186307.411380734), (-147433.9534026824 3186226.473572637, -147395.3309753421 3186235.141490819), (-147395.3309753421 3186235.141490819, -147368.983494598 3186250.174016867), (-147368.983494598 3186250.174016867, -147347.7078742213 3186271.93428384), (-147347.7078742213 3186271.93428384, -147319.5971430976 3186307.411380734))"
22879.0,22874.0,0.229,0.354,2285.9344093531304,"MULTILINESTRING ((-147562.750070832 3186371.421008614, -147545.6408288168 3186349.661402038), (-147545.6408288168 3186349.661402038, -147550.6149473523 3186314.079434129), (-147550.6149473523 3186314.079434129, -147528.0168162453 3186263.057730284), (-147528.0168162453 3186263.057730284, -147491.8957708189 3186235.491082527), (-147491.8957708189 3186235.491082527, -147433.9534026824 3186226.473572637))"
22874.0,22859.0,0.723,0.298,7233.45039837372,"MULTILINESTRING ((-147902.3792545823 3186790.709948321, -147876.1457408715 3186773.811735248), (-147562.750070832 3186371.421008614, -147598.1866344345 3186355.950032894), (-147876.1457408715 3186773.811735248, -147841.1657119331 3186764.219570598), (-147841.1657119331 3186764.219570598, -147816.0890791768 3186748.500377272), (-147816.0890791768 3186748.500377272, -147825.4817918755 3186704.991946555), (-147825.4817918755 3186704.991946555, -147834.4202981881 3186644.991141953), (-147834.4202981881 3186644.991141953, -147831.2537667486 3186610.613926153), (-147831.2537667486 3186610.613926153, -147798.0297428093 3186566.596487065), (-147798.0297428093 3186566.596487065, -147763.9001046583 3186558.434569976), (-147763.9001046583 3186558.434569976, -147722.0012606544 3186562.136991354), (-147722.0012606544 3186562.136991354, -147698.8405953711 3186506.295895644), (-147698.8405953711 3186506.295895644, -147687.6477999283 3186470.164723706), (-147687.6477999283 3186470.164723706, -147692.4537372819 3186434.015207088), (-147692.4537372819 3186434.015207088, -147703.4135710362 3186397.821972008), (-147668.8270088492 3186353.333079626, -147703.4135710362 3186397.821972008), (-147668.8270088492 3186353.333079626, -147630.8945924331 3186345.378263973), (-147630.8945924331 3186345.378263973, -147598.1866344345 3186355.950032894))"
22859.0,22975.0,0.494,0.024,4944.0233702432615,"MULTILINESTRING ((-147902.3792545823 3186790.709948321, -147910.7181446566 3186822.314755048), (-147997.0245667254 3187034.114616076, -148002.7147927371 3187052.802481638), (-147997.0245667254 3187034.114616076, -147993.3761961435 3186997.746562376), (-148082.2698899061 3187149.631868824, -148071.8153140245 3187110.904121148), (-148071.8153140245 3187110.904121148, -148035.0920692768 3187055.033396841), (-148035.0920692768 3187055.033396841, -148002.7147927371 3187052.802481638), (-147993.3761961435 3186997.746562376, -147980.0500472321 3186968.960792536), (-147980.0500472321 3186968.960792536, -147947.5141805845 3186943.123448521), (-147947.5141805845 3186943.123448521, -147894.4328050824 3186953.800704715), (-147894.4328050824 3186953.800704715, -147901.6666858193 3186921.074812285), (-147901.6666858193 3186921.074812285, -147915.882371707 3186882.328804037), (-147915.882371707 3186882.328804037, -147910.7181446566 3186822.314755048))"
22859.0,22862.0,0.111,0.274,1113.70516627185,"MULTILINESTRING ((-147902.3792545823 3186790.709948321, -147932.6242595765 3186772.535181981), (-147932.6242595765 3186772.535181981, -147969.9349762139 3186781.636220174), (-147969.9349762139 3186781.636220174, -148007.3905730135 3186785.494997772))"
22862.0,22865.0,0.207,0.231,2073.1038938564293,"MULTILINESTRING ((-148007.3905730135 3186785.494997772, -148052.5766695596 3186787.434561079), (-148052.5766695596 3186787.434561079, -148120.1034763538 3186745.41025465), (-148120.1034763538 3186745.41025465, -148105.4795506465 3186711.164001017))"
22841.0,31822.0,0.321,0.021,3205.6192920621484,"MULTILINESTRING ((-147188.6923575386 3185720.300781315, -147135.1096888633 3185689.129162116), (-147099.369688936 3185479.995290732, -147093.9377577066 3185511.713249084), (-147093.9377577066 3185511.713249084, -147122.4179054909 3185534.325573531), (-147122.4179054909 3185534.325573531, -147145.0988149249 3185581.389214802), (-147145.0988149249 3185581.389214802, -147155.1030128257 3185620.575756988), (-147155.1030128257 3185620.575756988, -147166.6067859478 3185649.32616444), (-147166.6067859478 3185649.32616444, -147135.1096888633 3185689.129162116))"
